start;127.0.0.1;1483757572;Memory_used;Memory_free;Memory_cached;Net_tx;Net_rx;Net_recv;Net_send;Disk_read;Disk_write;CPU_user;CPU_system;CPU_iowait
127.0.0.1;1483757635;135.98828125;3380.40234375;500.2734375;75;75;43656;43656;0;0;0.0;100.0;0.0
127.0.0.1;1483757636;135.890625;3380.41015625;500.36328125;6901;6912;5416122;5467243;0;0;17.5;7.5;0.0
127.0.0.1;1483757636;136.171875;3380.12890625;500.36328125;84;84;41506;41176;0;0;;;
127.0.0.1;1483757637;136.0234375;3380.18359375;500.45703125;7049;7054;5527122;5578412;0;0;19.2771084337;8.43373493976;0.0
127.0.0.1;1483757637;136.0625;3380.14453125;500.45703125;70;70;46350;46350;0;0;0.0;100.0;0.0
127.0.0.1;1483757638;135.92578125;3380.18359375;500.546875;7147;7150;5578866;5624800;0;20480;25.0;5.95238095238;5.95238095238
127.0.0.1;1483757638;136.0859375;3380.0234375;500.546875;91;91;79004;79004;0;0;0.0;100.0;0.0
127.0.0.1;1483757639;135.94921875;3380.0625;500.64453125;7248;7255;5692230;5743453;0;0;22.3529411765;9.41176470588;0.0
127.0.0.1;1483757639;136.109375;3379.90234375;500.64453125;103;103;43678;43678;0;0;;;
127.0.0.1;1483757640;136.01953125;3379.89453125;500.7421875;7373;7375;5781036;5830899;0;0;18.0722891566;12.0481927711;0.0
127.0.0.1;1483757640;136.1796875;3379.734375;500.7421875;92;92;43640;43640;0;0;0.0;100.0;0.0
127.0.0.1;1483757641;136.07421875;3379.7421875;500.83984375;7476;7484;5855245;5906584;0;0;19.7674418605;9.3023255814;0.0
127.0.0.1;1483757642;136.0859375;3379.62890625;500.94140625;7618;7622;5943042;5994610;0;0;22.8915662651;6.02409638554;0.0
127.0.0.1;1483757642;136.125;3379.58984375;500.94140625;75;75;43694;43694;0;0;;;
127.0.0.1;1483757643;136.17578125;3379.44140625;501.03125;7696;7701;6010825;6057554;0;24576;25.3012048193;7.22891566265;0.0
127.0.0.1;1483757643;136.30859375;3379.30859375;501.03125;103;103;63716;63716;0;0;;;
127.0.0.1;1483757644;136.1953125;3379.31640625;501.13671875;7776;7783;6117390;6168703;0;0;17.8571428571;11.9047619048;0.0
127.0.0.1;1483757644;136.25390625;3379.2578125;501.13671875;108;108;64052;64052;0;0;0.0;100.0;0.0
127.0.0.1;1483757645;136.12109375;3379.28515625;501.2421875;7925;7932;6191623;6243132;0;2043904;24.7058823529;9.41176470588;0.0
127.0.0.1;1483757645;136.40234375;3379.00390625;501.2421875;103;103;76364;76364;0;0;;;
127.0.0.1;1483757646;136.24609375;3379.05078125;501.3515625;8025;8031;6271108;6321751;0;0;25.0;11.3636363636;0.0
127.0.0.1;1483757647;136.2734375;3379.00390625;501.37109375;75;75;43660;43660;0;0;50.0;50.0;0.0
127.0.0.1;1483757648;136.16015625;3379.04296875;501.4453125;8139;8146;6381288;6433019;0;0;24.3902439024;8.53658536585;0.0
127.0.0.1;1483757648;136.30078125;3378.8671875;501.48046875;94;94;46350;46350;0;0;100.0;0.0;0.0
127.0.0.1;1483757649;136.14453125;3378.90625;501.58984375;8231;8245;6467478;6519662;0;36864;22.619047619;8.33333333333;4.7619047619
127.0.0.1;1483757649;136.42578125;3378.625;501.58984375;95;95;78794;78794;0;0;0.0;100.0;0.0
127.0.0.1;1483757650;137.09375;3377.84765625;501.69921875;8368;8374;6514907;6566224;0;0;21.4285714286;9.52380952381;0.0
127.0.0.1;1483757650;137.51171875;3377.4296875;501.69921875;169;169;125224;125224;0;0;0.0;100.0;0.0
127.0.0.1;1483757651;136.46875;3378.36328125;501.80859375;8476;8484;6588061;6637569;0;0;22.9885057471;12.6436781609;0.0
127.0.0.1;1483757651;136.5078125;3378.32421875;501.80859375;110;110;168026;168026;0;0;50.0;50.0;0.0
127.0.0.1;1483757651;136.5078125;3378.32421875;501.80859375;121;121;78768;78768;0;0;0.0;100.0;0.0
127.0.0.1;1483757652;136.32421875;3378.39453125;501.921875;8602;8609;6637987;6696064;0;0;22.8915662651;12.0481927711;0.0
127.0.0.1;1483757652;136.484375;3378.234375;501.921875;134;133;241328;241328;0;0;50.0;50.0;0.0
127.0.0.1;1483757652;136.484375;3378.234375;501.921875;187;187;121948;121948;0;0;50.0;50.0;0.0
127.0.0.1;1483757652;136.4921875;3378.2265625;501.921875;149;149;81424;81424;0;0;0.0;100.0;0.0
127.0.0.1;1483757653;136.32421875;3378.2734375;502.04296875;8707;8708;6719502;6770766;0;0;26.5060240964;6.02409638554;0.0
127.0.0.1;1483757653;136.65234375;3377.9453125;502.04296875;115;115;206256;206256;0;0;66.6666666667;33.3333333333;0.0
127.0.0.1;1483757653;136.51171875;3378.0859375;502.04296875;207;207;116684;116684;0;0;50.0;50.0;0.0
127.0.0.1;1483757653;136.51171875;3378.0859375;502.04296875;146;146;162196;162196;0;0;0.0;100.0;0.0
127.0.0.1;1483757653;136.47265625;3378.125;502.04296875;276;276;160090;160090;0;0;50.0;50.0;0.0
127.0.0.1;1483757654;136.37109375;3378.09375;502.16796875;8738;8737;6800444;6851865;0;24576;26.7441860465;11.6279069767;0.0
127.0.0.1;1483757654;136.41015625;3378.0546875;502.16796875;162;162;205874;206333;0;0;100.0;0.0;0.0
127.0.0.1;1483757654;136.41015625;3378.0546875;502.16796875;217;218;166458;166458;0;0;66.6666666667;33.3333333333;0.0
127.0.0.1;1483757654;136.41015625;3378.0546875;502.16796875;208;208;116441;117905;0;0;100.0;0.0;0.0
127.0.0.1;1483757654;136.41015625;3378.0546875;502.16796875;108;116;137415;141489;0;0;50.0;50.0;0.0
127.0.0.1;1483757654;136.41015625;3378.0546875;502.16796875;228;228;111190;123148;0;0;0.0;100.0;0.0
127.0.0.1;1483757655;136.203125;3378.125;502.3046875;8907;8920;6997550;7055816;0;0;27.0588235294;8.23529411765;0.0
127.0.0.1;1483757655;136.484375;3377.84375;502.3046875;151;150;78778;78778;0;0;0.0;100.0;0.0
127.0.0.1;1483757656;136.3671875;3377.8515625;502.4140625;9028;9029;7003754;7054774;0;888832;29.4117647059;8.23529411765;0.0
127.0.0.1;1483757657;136.29296875;3377.8125;502.52734375;9158;9159;7127544;7157123;0;0;25.2873563218;11.4942528736;0.0
127.0.0.1;1483757658;136.46875;3377.5234375;502.640625;9316;9313;7286178;7359849;0;0;27.7108433735;9.63855421687;0.0
127.0.0.1;1483757658;136.62890625;3377.36328125;502.640625;96;96;114126;114126;0;0;0.0;100.0;0.0
127.0.0.1;1483757659;136.4375;3377.42578125;502.76171875;9370;9364;7305835;7355540;0;36864;25.3012048193;14.4578313253;3.61445783133
127.0.0.1;1483757659;136.59765625;3377.265625;502.76171875;138;136;102054;102054;0;0;0.0;100.0;0.0
127.0.0.1;1483757660;136.48046875;3377.265625;502.87890625;9440;9446;7346708;7398134;0;0;26.5060240964;10.843373494;0.0
127.0.0.1;1483757660;136.8828125;3376.86328125;502.87890625;160;160;144502;144502;0;0;100.0;0.0;0.0
127.0.0.1;1483757661;136.50390625;3377.12109375;503.0;9569;9569;7491171;7542610;0;4096;25.5813953488;15.1162790698;0.0
